ID,GUZERGAH_A,GUZERGAH_K,HAT_ADI,HAT_KODU,DEPAR_NO,DURUM,UZUNLUK,HAT_BASI,HAT_SONU,YON,HAT_ID,SURE,RING_MI,B_NOKTASI,latitude,longitude
1773,YENİKÖY  -  MESCİD - İ SELAM,336K_G_D5121,YENİKÖY / KARABURUN - MESCİDİ SELAM,336K,5121,AKTİF,4047358.0,YENİKÖY,MESCİD-İ SELAM,GİDİŞ,815,587523.0,HAYIR,0,41.22303229258741,28.725614247080564
1778,MECİDİYEKÖY METROBÜS - TAŞOLUK PERONLAR,336M_D_D4806,ARNAVUTKÖY - MECİDİYEKÖY,336M,4806,AKTİF,3866404.0,ARNAVUTKÖY PERONLAR,MECİDİYEKÖY METROBÜS,DÖNÜŞ,576,561254.0,HAYIR,0,41.120113276134006,28.85906182571372
1779,MECİDİYEKÖY METROBÜS  -  ARNAVUTKÖY PERONLAR,336M_D_D5650,ARNAVUTKÖY - MECİDİYEKÖY,336M,5650,AKTİF,3405403.0,ARNAVUTKÖY PERONLAR,MECİDİYEKÖY METROBÜS,DÖNÜŞ,576,494334.0,HAYIR,0,41.10953110195478,28.87648210483032
1780,MECİDİYEKÖY METROBÜS - ARNAVUTKÖY PERONLAR,336M_D_D5688,ARNAVUTKÖY - MECİDİYEKÖY,336M,5688,AKTİF,3501315.0,ARNAVUTKÖY PERONLAR,MECİDİYEKÖY METROBÜS,DÖNÜŞ,576,508256.0,HAYIR,0,41.11169715422878,28.872693678695548
1781,ARNAVUTKÖY PERONLAR  -  MECİDİYEKÖY METROBÜS,336M_G_D0,ARNAVUTKÖY - MECİDİYEKÖY,336M,0,AKTİF,3742343.0,ARNAVUTKÖY PERONLAR,MECİDİYEKÖY METROBÜS,GİDİŞ,576,543247.0,HAYIR,0,41.11374421733497,28.86607333413393
1782,TAŞOLUK PERONLAR - MECİDİYEKÖY METROBÜS,336M_G_D4805,ARNAVUTKÖY - MECİDİYEKÖY,336M,4805,AKTİF,4312555.0,ARNAVUTKÖY PERONLAR,MECİDİYEKÖY METROBÜS,GİDİŞ,576,62602.0,HAYIR,0,41.12495138790664,28.84668047207674
1783,ARNAVUTKÖY PERONLAR  -  MECİDİYEKÖY METROBÜS,336M_G_D5687,ARNAVUTKÖY - MECİDİYEKÖY,336M,5687,AKTİF,3742343.0,ARNAVUTKÖY PERONLAR,MECİDİYEKÖY METROBÜS,GİDİŞ,576,543247.0,HAYIR,0,41.11374421733497,28.86607333413393
1784,CEBECİ PERONLAR  -  MEHMET AKİF ERSOY CAMİİ,336MC_D_D0,BOLLUCA / İMRAHOR - CEBECİ,336MC,0,AKTİF,2750298.0,MEHMET AKİF ERSOY CAMİİ,CEBECİ PERONLAR,DÖNÜŞ,374,399238.0,HAYIR,0,41.163927794109846,28.78723573449544
1785,CEBECİ PERONLAR  -  BOLLUCA  MAHALLESİ,336MC_D_D5569,BOLLUCA / İMRAHOR - CEBECİ,336MC,5569,AKTİF,2629447.0,MEHMET AKİF ERSOY CAMİİ,CEBECİ PERONLAR,DÖNÜŞ,374,381696.0,HAYIR,0,41.16226389737403,28.78815592906148
1786,MEHMET AKİF ERSOY CAMİİ  -  CEBECİ PERONLAR,336MC_G_D0,BOLLUCA / İMRAHOR - CEBECİ,336MC,0,AKTİF,2764558.0,MEHMET AKİF ERSOY CAMİİ,CEBECİ PERONLAR,GİDİŞ,374,401314.0,HAYIR,0,41.16484450725285,28.78454080985517
1787,İMRAHOR MAHALLESİ - TOPKAPI ALT GEÇİT,336MC_G_D5021,BOLLUCA / İMRAHOR - CEBECİ,336MC,5021,AKTİF,4284466.0,MEHMET AKİF ERSOY CAMİİ,CEBECİ PERONLAR,GİDİŞ,374,621942.0000000001,HAYIR,0,41.10412492170384,28.83008938612967
1788,CEBECİ PERONLAR  -  KIZILAĞAÇ SOKAK,336T_D_D0,TAŞOLUK MAHALLESİ- CEBECİ,336T,0,AKTİF,2737545.0,KIZILAĞAÇ SOKAK,CEBECİ PERONLAR,DÖNÜŞ,375,397388.0,HAYIR,0,41.16579990938877,28.773695517596632
1789,KIZILAĞAÇ SOKAK  -  CEBECİ PERONLAR,336T_G_D0,TAŞOLUK MAHALLESİ- CEBECİ,336T,0,AKTİF,2747018.0,KIZILAĞAÇ SOKAK,CEBECİ PERONLAR,GİDİŞ,375,398762.0,HAYIR,0,41.1667471070662,28.7712019897661
1791,YENİKAPI ETKİNLİK ALANI  -  CEBECİ PERONLAR,336Y_D_D0,CEBECİ - YENİKAPI MARMARAY,336Y,0,AKTİF,2204518.0,CEBECİ PERONLAR,YENİKAPI ETKİNLİK ALANI,DÖNÜŞ,770,320012.99999999994,HAYIR,0,41.05318995268154,28.901324525226023
2030,GÜMÜŞSUYU PERON  -  ÇIRÇIR METRO,37T_D_D0,ÇIRÇIR METRO - TAKSİM,37T,0,AKTİF,1557643.0,ÇIRÇIR METRO,GÜMÜŞSUYU PERON,DÖNÜŞ,745,22611.0,HAYIR,0,41.06226891436423,28.954853259079933
2031,GÜMÜŞSUYU PERON  -  ÇIRÇIR METRO,37T_D_D4512,ÇIRÇIR METRO - TAKSİM,37T,4512,AKTİF,1709488.0,ÇIRÇIR METRO,GÜMÜŞSUYU PERON,DÖNÜŞ,745,248153.0,HAYIR,0,41.06266583972313,28.9552900947834
2032,ÇIRÇIR METRO  -  GÜMÜŞSUYU PERON,37T_G_D0,ÇIRÇIR METRO - TAKSİM,37T,0,AKTİF,1576458.0,ÇIRÇIR METRO,GÜMÜŞSUYU PERON,GİDİŞ,745,228841.0,HAYIR,0,41.05851281274472,28.958790934117665
2036,VEZNECİLER  -  ÇIRÇIR METRO,37Y_D_D0,ÇIRÇIR METRO - VEZNECİLER,37Y,0,AKTİF,126262.0,ÇIRÇIR METRO,VEZNECİLER,DÖNÜŞ,351,183279.0,HAYIR,0,41.04930139576289,28.93289482942252
2037,VEZNECİLER - YILDIZTABYA,37Y_D_D5582,ÇIRÇIR METRO - VEZNECİLER,37Y,5582,AKTİF,897521.0,ÇIRÇIR METRO,VEZNECİLER,DÖNÜŞ,351,130282.0,HAYIR,0,41.03970106004881,28.930844360573406
2039,YILDIZTABYA ESENTEPE - ŞEHİT OSMAN BODUR - VEZNECİLER,37Y_G_D5581,ÇIRÇIR METRO - VEZNECİLER,37Y,5581,AKTİF,1016397.0,ÇIRÇIR METRO,VEZNECİLER,GİDİŞ,351,14754.0,HAYIR,0,41.04153574715769,28.93065443631626
2040,ALİBEYKÖY ANADOLU LİSESİ -  VEZNECİLER,37Y_G_D5691,ÇIRÇIR METRO - VEZNECİLER,37Y,5691,AKTİF,2297393.0,ÇIRÇIR METRO,VEZNECİLER,GİDİŞ,351,333487.00000000006,EVET,301071,41.04544951256466,28.932254999362907
2041,AKSARAY  -  SULTANGAZİ PERONLAR,38_D_D0,SULTANGAZİ PERON-AKSARAY,38,0,AKTİF,1607103.0,SULTANGAZİ PERONLAR,AKSARAY RİNG,DÖNÜŞ,350,233085.0,HAYIR,0,41.06260342715683,28.911029520535905
2728,MECİDİYEKÖY MEZARLIK - NİŞANTEPE,522_D_D2205,ALEMDAĞ - MECİDİYEKÖY MEZARLIK,522,2205,AKTİF,3185662.0,NİŞANTEPE,MECİDİYEKÖY MEZARLIK,DÖNÜŞ,288,462436.0,HAYIR,0,41.03120617967443,29.13410752288715
2045,SULTANGAZİ PERONLAR  -  AKSARAY RİNG,38_G_D0,SULTANGAZİ PERON-AKSARAY,38,0,AKTİF,1750546.0,SULTANGAZİ PERONLAR,AKSARAY RİNG,GİDİŞ,350,254111.0,HAYIR,0,41.06051605258277,28.911734804955145
2054,VEZNECİLER - SULTANGAZİ PERONLAR,38B_D_D0,SULTANGAZİ PERON-VEZNECİLER,38B,0,AKTİF,1561979.0,SULTANGAZİ PERONLAR,VEZNECİLER,DÖNÜŞ,349,226738.0,HAYIR,0,41.062477571212014,28.91616268508757
2061,SULTANGAZİ PERONLAR  -  VEZNECİLER,38B_G_D7062,SULTANGAZİ PERON-VEZNECİLER,38B,7062,AKTİF,1580097.0,SULTANGAZİ PERONLAR,VEZNECİLER,GİDİŞ,349,22937.0,HAYIR,0,41.06183454740816,28.91456935386969
1085,ÜSKÜDAR  CAMİİ ÖNÜ  -  EMEK MAHALLESİ,15R_D_D2071,RASATHANE - ÜSKÜDAR,15R,2071,AKTİF,857957.0,RASATHANE ORTAOKULU,ÜSKÜDAR  CAMİİ ÖNÜ,DÖNÜŞ,474,123179.0,HAYIR,0,41.04579721289558,29.05118210270751
1093,ÜSKÜDAR  CAMİİ ÖNÜ - TEKEL DEPOSU,15S_D_D2400,SULTANMURAT - ÜSKÜDAR,15S,2400,AKTİF,2014558.0,SULTAN MURAT CADDESİ,ÜSKÜDAR  CAMİİ ÖNÜ,DÖNÜŞ,473,292437.0,EVET,220302,41.0487264204112,29.05528588200521
1116,HEKİMBAŞI - TOKATKÖY,15TY_D_D2192,TOKATKÖY / BEYKOZ - YENİMAHALLE,15TY,2192,AKTİF,1801608.0,TOKATKÖY,HEKİMBAŞI,DÖNÜŞ,472,257738.0,HAYIR,0,41.10175703698914,29.087868524385133
2069,GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ - EMİNÖNÜ,38E_G_D0,G.O.P. DEVLET HASTANESİ - EMİNÖNÜ,38E,0,AKTİF,1521535.0,GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ,EMİNÖNÜ,GİDİŞ,348,220867.0,HAYIR,0,41.04416283720754,28.928377970715903
2071,YENİ MAHALLE METRO - EMİNÖNÜ,38E_G_D5465,G.O.P. DEVLET HASTANESİ - EMİNÖNÜ,38E,5465,AKTİF,1446937.0,GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ,EMİNÖNÜ,GİDİŞ,348,210038.0,HAYIR,0,41.04110216618523,28.93075144844561
2074,YENİ MAHALLE METRO - GALERİ CADDESİ,38E_G_D5641,G.O.P. DEVLET HASTANESİ - EMİNÖNÜ,38E,5641,AKTİF,263103.0,GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ,EMİNÖNÜ,GİDİŞ,348,381922.0,EVET,308031,41.04227904998654,28.92831181123453
2076,MECİDİYEKÖY AVM - GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ,38G_D_D0,G.O.P. DEVLET HASTANESİ - MECİDİYEKÖY,38G,0,AKTİF,1860032.0,GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ,MECİDİYEKÖY AVM,DÖNÜŞ,192,270008.0,HAYIR,0,41.0674875453133,28.94215404636772
2079,GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ - MECİDİYEKÖY AVM,38G_G_D0,G.O.P. DEVLET HASTANESİ - MECİDİYEKÖY,38G,0,AKTİF,1668361.0,GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ,MECİDİYEKÖY AVM,GİDİŞ,192,24218.0,HAYIR,0,41.06627556692955,28.940129602625788
1793,CEBECİ PERONLAR - YENİKAPI ETKİNLİK ALANI,336Y_G_D0,CEBECİ - YENİKAPI MARMARAY,336Y,0,AKTİF,2062193.0,CEBECİ PERONLAR,YENİKAPI ETKİNLİK ALANI,GİDİŞ,770,299348.99999999994,HAYIR,0,41.05308054460838,28.90063338024988
1794,EMİNÖNÜ  -  GİYİMKENT,33B_D_D0,GİYİMKENT / BİRLİK MAHALLESİ - EMİNÖNÜ,33B,0,AKTİF,196952.0,GİYİMKENT,EMİNÖNÜ,DÖNÜŞ,373,285896.0,HAYIR,0,41.031354966477664,28.89859034899124
1795,EMİNÖNÜ  -  ESENLER BİLİM PARKI,33B_D_D5311,GİYİMKENT / BİRLİK MAHALLESİ - EMİNÖNÜ,33B,5311,AKTİF,1530109.0,GİYİMKENT,EMİNÖNÜ,DÖNÜŞ,373,222111.0,HAYIR,0,41.02218811736976,28.908853129696
1800,GİYİMKENT  -  EMİNÖNÜ,33B_G_D0,GİYİMKENT / BİRLİK MAHALLESİ - EMİNÖNÜ,33B,0,AKTİF,2257554.0,GİYİMKENT,EMİNÖNÜ,GİDİŞ,373,327711.00000000006,HAYIR,0,41.02936535103128,28.90478351662405
1802,HZ.ALİ CAMİİ - EMİNÖNÜ,33B_G_D5558,GİYİMKENT / BİRLİK MAHALLESİ - EMİNÖNÜ,33B,5558,AKTİF,2011382.0,GİYİMKENT,EMİNÖNÜ,GİDİŞ,373,291976.0,HAYIR,0,41.02442797276217,28.910149503675186
1803,ESENLER BİLİM PARKI  -  EMİNÖNÜ,33B_G_D7009,GİYİMKENT / BİRLİK MAHALLESİ - EMİNÖNÜ,33B,7009,AKTİF,1894656.0,GİYİMKENT,EMİNÖNÜ,GİDİŞ,373,275031.0,HAYIR,0,41.02220980941944,28.913510980718016
1805,EMİNÖNÜ  -  ÇİFTE DUTLAR,33E_D_D0,ÇIFTE DUTLAR - EMINÖNÜ,33E,0,AKTİF,1168859.0,ÇİFTE DUTLAR,EMİNÖNÜ,DÖNÜŞ,748,169673.0,HAYIR,0,41.028286361892,28.92343916081921
1806,UNKAPANI - KEMERPARK EVLERİ,33E_D_D5450,ÇIFTE DUTLAR - EMINÖNÜ,33E,5450,AKTİF,1109652.0,ÇİFTE DUTLAR,EMİNÖNÜ,DÖNÜŞ,748,161078.0,HAYIR,0,41.0294094928881,28.919305863564617
1807,AKSARAY  -  ESENLER METRO,33E_D_D5469,ÇIFTE DUTLAR - EMINÖNÜ,33E,5469,AKTİF,1394487.0,ÇİFTE DUTLAR,EMİNÖNÜ,DÖNÜŞ,748,202424.0,HAYIR,0,41.03891575820978,28.894909727613488
1808,AKSARAY -  ESENLER METRO,33E_D_D7218,ÇIFTE DUTLAR - EMINÖNÜ,33E,7218,AKTİF,233609.0,ÇİFTE DUTLAR,EMİNÖNÜ,DÖNÜŞ,748,339108.0,EVET,302271,41.03546343460243,28.90425202078009
1809,ÇİFTE DUTLAR  -  EMİNÖNÜ,33E_G_D0,ÇIFTE DUTLAR - EMINÖNÜ,33E,0,AKTİF,1465635.0,ÇİFTE DUTLAR,EMİNÖNÜ,GİDİŞ,748,212754.0,HAYIR,0,41.02839051503944,28.92668461142655
1815,EMİNÖNÜ  -  GİYİMKENT,33ES_D_D0,GİYİMKENT - EMİNÖNÜ,33ES,0,AKTİF,1286191.0,GİYİMKENT,EMİNÖNÜ,DÖNÜŞ,501,185617.0,HAYIR,0,41.05211223948535,28.909993050438384
1818,GİYİMKENT - EMİNÖNÜ,33ES_G_D0,GİYİMKENT - EMİNÖNÜ,33ES,0,AKTİF,1691308.0000000002,GİYİMKENT,EMİNÖNÜ,GİDİŞ,501,2449.0,HAYIR,0,41.04823211824497,28.91384254854805
1824,MECİDİYEKÖY METROBÜS  -  GİYİMKENT,33M_D_D0,GİYİMKENT - MECİDİYEKÖY,33M,0,AKTİF,2229633.0,GİYİMKENT,MECİDİYEKÖY METROBÜS,DÖNÜŞ,372,323656.99999999994,HAYIR,0,41.049996517408935,28.91183609371094
1826,GİYİMKENT  -  MECİDİYEKÖY METROBÜS,33M_G_D0,GİYİMKENT - MECİDİYEKÖY,33M,0,AKTİF,2077208.0,GİYİMKENT,MECİDİYEKÖY METROBÜS,GİDİŞ,372,30092.0,HAYIR,0,41.04844492106599,28.912927218929656
1827,GİYİMKENT  -  MECİDİYEKÖY METROBÜS,33M_G_D5416,GİYİMKENT - MECİDİYEKÖY,33M,5416,AKTİF,2077208.0,GİYİMKENT,MECİDİYEKÖY METROBÜS,GİDİŞ,372,30092.0,HAYIR,0,41.04844492106599,28.912927218929656
54086,ALTINYILDIZ İLKOKULU  -  KANUNİ SULTAN SÜLEYMAN,142B_D_D3510,K.S.S. HASTANESİ - BÜYÜKÇEKMECE,142B,3510,AKTİF,2223544.0,KANUNİ SULTAN SÜLEYMAN,BELEDİYE,DÖNÜŞ,649,322776.0,HAYIR,0,41.05033543238321,28.69575716212485
1829,EMİNÖNÜ  -  GİYİMKENT,33TE_D_D0,ESENLER TURGUTREİS - EMİNÖNÜ,33TE,0,AKTİF,1676526.0,GİYİMKENT,EMİNÖNÜ,DÖNÜŞ,645,243366.0,HAYIR,0,41.04008158304862,28.905259507806463
1830,EMİNÖNÜ  -  HZ.ALİ CAMİİ,33TE_D_D5380,ESENLER TURGUTREİS - EMİNÖNÜ,33TE,5380,AKTİF,1402896.0,GİYİMKENT,EMİNÖNÜ,DÖNÜŞ,645,203645.0,HAYIR,0,41.03484939802614,28.912356007733017
1832,GİYİMKENT - EMİNÖNÜ,33TE_G_D0,ESENLER TURGUTREİS - EMİNÖNÜ,33TE,0,AKTİF,1738829.0,GİYİMKENT,EMİNÖNÜ,GİDİŞ,645,252411.0,HAYIR,0,41.0378105459988,28.915369277285585
1834,HZ.ALİ CAMİİ - EMİNÖNÜ,33TE_G_D5564,ESENLER TURGUTREİS - EMİNÖNÜ,33TE,5564,AKTİF,1519452.0000000002,GİYİMKENT,EMİNÖNÜ,GİDİŞ,645,219956.0,HAYIR,0,41.03355322449963,28.919758053491183
1835,HZ.ALİ CAMİİ - ŞEHİT ALİ KARAHAN CADDESİ,33TE_G_D5655,ESENLER TURGUTREİS - EMİNÖNÜ,33TE,5655,AKTİF,2806963.0,GİYİMKENT,EMİNÖNÜ,GİDİŞ,645,406851.00000000006,EVET,311032,41.033935787025385,28.917574535825345
1839,GİYİMKENT  -  MECİDİYEKÖY METROBÜS,33TM_G_D0,GİYİMKENT / TURGUTREİS - MECİDİYEKÖY,33TM,0,AKTİF,1774275.0,GİYİMKENT,MECİDİYEKÖY METROBÜS,GİDİŞ,644,257556.0,HAYIR,0,41.05172287882219,28.91751277884501
1840,HZ.ALİ CAMİİ  -  MECİDİYEKÖY METROBÜS,33TM_G_D5271,GİYİMKENT / TURGUTREİS - MECİDİYEKÖY,33TM,5271,AKTİF,1598412.0000000002,GİYİMKENT,MECİDİYEKÖY METROBÜS,GİDİŞ,644,231417.0,HAYIR,0,41.04958008336696,28.9217801309588
1842,MECİDİYEKÖY METROBÜS  -  GİYİMKENT,33TM_D_D5378,GİYİMKENT / TURGUTREİS - MECİDİYEKÖY,33TM,5378,AKTİF,1877304.0,GİYİMKENT,MECİDİYEKÖY METROBÜS,DÖNÜŞ,644,272513.0,HAYIR,0,41.052800742053705,28.9151649180009
1843,EMİNÖNÜ  -  GİYİMKENT,33Y_D_D0,GİYİMKENT / YÜZYIL MAHALLESİ - EMİNÖNÜ,33Y,0,AKTİF,190283.0,GİYİMKENT,EMİNÖNÜ,DÖNÜŞ,371,276216.0,HAYIR,0,41.04168841750081,28.898797710876877
54087,EMİNÖNÜ MISIR ÇARŞISI  -  MEHMETÇİK SOKAK,BN1_D_D0,HALKALI - EMİNÖNÜ,BN1,0,AKTİF,3167775.0,MEHMETÇİK SOKAK,EMİNÖNÜ MISIR ÇARŞISI,DÖNÜŞ,581,459838.0,HAYIR,0,40.9915347656791,28.86299036582471
1846,EMİNÖNÜ  -  GİYİMKENT,33Y_D_D5610,GİYİMKENT / YÜZYIL MAHALLESİ - EMİNÖNÜ,33Y,5610,AKTİF,1962899.0,GİYİMKENT,EMİNÖNÜ,DÖNÜŞ,371,284937.0,HAYIR,0,41.04284178757432,28.898219984788124
1847,GİYİMKENT  -  EMİNÖNÜ,33Y_G_D0,GİYİMKENT / YÜZYIL MAHALLESİ - EMİNÖNÜ,33Y,0,AKTİF,2145225.0,GİYİMKENT,EMİNÖNÜ,GİDİŞ,371,311404.99999999994,HAYIR,0,41.03948422084361,28.905177650058537
54090,BATTALGAZİ MAHALLESİ  -  NÖROLOJİK BİLİMLER,132SB_G_D0,SULTANBEYLİ DEVLET HAST.- MARMARA ÜNİV. BAŞIBÜYÜK KAMPÜSÜ,132SB,0,AKTİF,2641476.0,BATTALGAZİ MAHALLESİ,NÖROLOJİK BİLİMLER,GİDİŞ,3371,382319.00000000006,HAYIR,0,40.97106442273624,29.215799374595825
1850,EMİNÖNÜ  -  KOCA MUSTAFAPAŞA,35_D_D0,KOCAMUSTAFAPAŞA - EMİNÖNÜ,35,0,AKTİF,497452.0,KOCA MUSTAFAPAŞA,EMİNÖNÜ,DÖNÜŞ,370,7221.0,HAYIR,0,41.01226936842749,28.948868663593167
1852,KOCA MUSTAFAPAŞA - EMİNÖNÜ,35_G_D0,KOCAMUSTAFAPAŞA - EMİNÖNÜ,35,0,AKTİF,643143.0,KOCA MUSTAFAPAŞA,EMİNÖNÜ,GİDİŞ,370,9336.0,HAYIR,0,41.01513322259947,28.956065897900565
1854,YUSUFPAŞA  -  KOCA MUSTAFAPAŞA,35A_D_D0,KOCAMUSTAFAPAŞA - AKSARAY,35A,0,AKTİF,21185.0,KOCA MUSTAFAPAŞA,AKSARAY RİNG,DÖNÜŞ,369,30753.0,HAYIR,0,41.00732727071695,28.93949535328157
1858,HARBİYE ASKERİ MÜZE  - KOCA MUSTAFAPAŞA,35C_D_D0,KOCAMUSTAFAPAŞA - TAKSİM,35C,0,AKTİF,834413.0,KOCA MUSTAFAPAŞA,HARBİYE ASKERİ MÜZE,DÖNÜŞ,368,121124.0,HAYIR,0,41.02165961301,28.96051680155797
1860,KOCA MUSTAFAPAŞA - HARBİYE ASKERİ MÜZE,35C_G_D0,KOCAMUSTAFAPAŞA - TAKSİM,35C,0,AKTİF,814637.0,KOCA MUSTAFAPAŞA,HARBİYE ASKERİ MÜZE,GİDİŞ,368,118255.0,HAYIR,0,41.0225863861525,28.96231152756942
1863,BALAT PERON  -  KOCA MUSTAFAPAŞA,35D_D_D0,KOCAMUSTAFAPAŞA - BALAT,35D,0,AKTİF,1051149.0,KOCA MUSTAFAPAŞA,BALAT PERON,DÖNÜŞ,367,152583.0,HAYIR,0,41.02023281432586,28.93944043283529
1868,KOCA MUSTAFAPAŞA  -  BALAT PERON,35D_G_D0,KOCAMUSTAFAPAŞA - BALAT,35D,0,AKTİF,975786.0,KOCA MUSTAFAPAŞA,BALAT PERON,GİDİŞ,367,141647.0,HAYIR,0,41.02132689646338,28.938920511952062
1873,AKSARAY RİNG  -  YENİ MAHALLE METRO,36_D_D0,YENİ MAHALLE METRO - AKSARAY RİNG,36,0,AKTİF,1408096.0,YENİ MAHALLE METRO,AKSARAY RİNG,DÖNÜŞ,366,2044.0,HAYIR,0,41.04569931670206,28.911500694288325
1874,YENİ MAHALLE METRO  -  AKSARAY RİNG,36_G_D0,YENİ MAHALLE METRO - AKSARAY RİNG,36,0,AKTİF,1436758.0,YENİ MAHALLE METRO,AKSARAY RİNG,GİDİŞ,366,208563.0,HAYIR,0,41.04960009549643,28.90860458943964
1875,YENİ MAHALLE METRO -  AKSARAY RİNG,36_G_D5462,YENİ MAHALLE METRO - AKSARAY RİNG,36,5462,AKTİF,2844854.0,YENİ MAHALLE METRO,AKSARAY RİNG,GİDİŞ,366,412963.00000000006,EVET,189471,41.04766335100443,28.910042511303327
1877,VEZNECİLER  -  CEBECİ PERONLAR,36A_D_D0,CEBECİ - VEZNECİLER,36A,0,AKTİF,162732.0,CEBECİ PERONLAR,VEZNECİLER,DÖNÜŞ,365,236224.0,HAYIR,0,41.06313556995699,28.90139192393203
1881,KARTALTEPE  -  TAŞOLUK PERONLAR,36AS_D_D0,TAŞOLUK PERON - SEFAKÖY METROBÜS,36AS,0,AKTİF,42506.0,TAŞOLUK PERONLAR,KARTALTEPE,DÖNÜŞ,628,617025.9999999999,HAYIR,0,41.11111818213847,28.761205023665237
1883,TAŞOLUK PERONLAR  -  KARTALTEPE,36AS_G_D0,TAŞOLUK PERON - SEFAKÖY METROBÜS,36AS,0,AKTİF,4011687.0,TAŞOLUK PERONLAR,KARTALTEPE,GİDİŞ,628,582345.0,HAYIR,0,41.11464214295352,28.75910041215649
1885,YENİBOSNA METRO  -  ARNAVUTKÖY PERONLAR,36AY_D_D0,ARNAVUTKÖY - YENİBOSNA METRO,36AY,0,AKTİF,3366202.0,ARNAVUTKÖY PERONLAR,YENİBOSNA METRO,DÖNÜŞ,742,486671.00000000006,HAYIR,0,41.08765957372527,28.775900724761478
1886,YENİBOSNA METRO  -  ARNAVUTKÖY PERONLAR,36AY_D_D5280,ARNAVUTKÖY - YENİBOSNA METRO,36AY,5280,AKTİF,336602.0,ARNAVUTKÖY PERONLAR,YENİBOSNA METRO,DÖNÜŞ,742,486645.0,HAYIR,0,41.08765915862711,28.775901478666967
2351,ZİNCİRLİKUYU METROBÜS - BAHÇEKÖY,42M_D_D0,BAHÇEKÖY - ZİNCİRLİKUYU METROBÜS,42M,0,AKTİF,1691035.0,BAHÇEKÖY,ZİNCİRLİKUYU METROBÜS,DÖNÜŞ,314,244762.0,HAYIR,0,41.13031765798304,29.015811172517346
2352,4.LEVENT METRO  -  BAHÇEKÖY,42M_D_D3006,BAHÇEKÖY - ZİNCİRLİKUYU METROBÜS,42M,3006,AKTİF,1528773.0,BAHÇEKÖY,ZİNCİRLİKUYU METROBÜS,DÖNÜŞ,314,221207.0,HAYIR,0,41.13566775105659,29.015808777865654
2353,BAHÇEKÖY - ZİNCİRLİKUYU METROBÜS,42M_G_D0,BAHÇEKÖY - ZİNCİRLİKUYU METROBÜS,42M,0,AKTİF,1721202.0,BAHÇEKÖY,ZİNCİRLİKUYU METROBÜS,GİDİŞ,314,249853.0,HAYIR,0,41.1310407680084,29.015610672914967
2355,BAHÇEKÖY  -  4.LEVENT METRO,42M_G_D3309,BAHÇEKÖY - ZİNCİRLİKUYU METROBÜS,42M,3309,AKTİF,1509189.0,BAHÇEKÖY,ZİNCİRLİKUYU METROBÜS,GİDİŞ,314,219077.0,HAYIR,0,41.138372120749,29.01591816070849
2356,PARK OTEL  -  BAHÇEKÖY,42T_D_D1379,BAHÇEKÖY - BALTALİMANI,42T,1379,AKTİF,2451776.0,BAHÇEKÖY,AHMET CELALETTİN PAŞA CAMİ,DÖNÜŞ,313,355192.0,HAYIR,0,41.10832032507135,29.035421471082397
55339,TELEFERİK PİERRELOTİ   -  VEZNECİLER,86V_G_D8163,EYÜPSULTAN - VEZNECİLER,86V,8163,AKTİF,547494.0,TELEFERİK PİERRELOTİ,VEZNECİLER,GİDİŞ,27,79475.0,HAYIR,0,41.0291131048046,28.94302147861267
2359,BAHÇEKÖY  -  PARK OTEL,42T_G_D1377,BAHÇEKÖY - BALTALİMANI,42T,1377,AKTİF,2695004.0,BAHÇEKÖY,AHMET CELALETTİN PAŞA CAMİ,GİDİŞ,313,391211.00000000006,HAYIR,0,41.10619325823371,29.03416810196229
55352,ARNAVUTKÖY PERONLAR  -  AKPINAR KÖYÜ,48M_D_D2481,AKPINAR KÖYÜ-ARNAVUTKÖY,48M,2481,AKTİF,1694097.0,AKPINAR KÖYÜ,ARNAVUTKÖY PERONLAR,DÖNÜŞ,1491,245918.0,HAYIR,0,41.22473911447687,28.787004292152982
55382,NECİP FAZIL KISAKÜREK  -  NECİP FAZIL KISAKÜREK,14ŞB_D_D3008,ŞAHİNBEY - KADIKÖY,14ŞB,3008,AKTİF,1250933.0,ŞEHİT ŞAHİNBEY,KADIKÖY,DÖNÜŞ,492,181585.0,HAYIR,0,41.02591772190935,29.180626860779395
55454,TEDAŞ ÖNÜ - ÇEKMEKÖY METRO,139T_D_D3503,TEPEÜSTÜ - ŞİLE,139T,3503,AKTİF,4970122.0,TEPE ÜSTÜ,TEDAŞ ÖNÜ,DÖNÜŞ,728,635822.0000000001,HAYIR,0,41.10648481587605,29.409924744423243
2374,RUMELİ HİSARÜSTÜ - KABATAŞ,43R_G_D0,RUMELİ HİSARÜSTÜ - KABATAŞ,43R,0,AKTİF,977867.0,RUMELİ HİSARÜSTÜ,KABATAŞ,GİDİŞ,311,141947.0,HAYIR,0,41.06118490480704,29.01551294061956
