ID,ADI,DURAK_KODU,DURUMU,DURAK_TIPI,YON_BILGIS,SON_GUNCEL,YAPILIS_TA,ILCEID,MAHALLEID,VERSIYON,CEP_VAR,latitude,longitude
579254,İSTOÇ  CAMİİ,166051,1,CCMODERN,BAŞAKŞEHİR,01.01.1976 00:00:00,02.01.2016 00:00:00,2004,40170,"2,01807E+14",2.0,41.0644960005639,28.8282689999839
579258,MEZARLIK,177151,1,İETTBAYRAK,ATEŞTUĞLA-BAŞAKŞEHİR,13.10.2021 00:00:00,02.01.2016 00:00:00,2004,40170,"2,0211E+14",0.0,41.0464460005608,28.8294309999838
579259,MEVLANA CADDESİ,177401,1,AÇIK DURAK,KEMAL SUNAL CD.,26.09.2024 00:00:00,01.01.1976 00:00:00,2004,40158,"2,02409E+14",0.0,41.0292589605578,28.8439680491466
579263,ATEŞTUĞLA,301441,1,CCMODERNDR,BAKIRKÖY,03.12.2020 00:00:00,02.01.2016 00:00:00,2004,40167,"2,02012E+14",1.0,41.0447668430915,28.8352628152588
579264,ATEŞTUĞLA,302441,1,İETTBAYRAK,YENİ MAHALLE PERON,01.01.1976 00:00:00,02.01.2016 00:00:00,2004,40171,"2,01807E+14",2.0,41.0449340005607,28.8349929999843
580374,YENİDÜNYA SİTESİ,217732,1,İSTON DAR,SARIGAZİ 19E,08.03.2021 00:00:00,02.01.2016 00:00:00,1852,98709,"2,02103E+14",0.0,41.0063020005549,29.1736899999925
579969,OKÇULAR TEKKESİ,119122,1,İETTBAYRAK,OKMEYDANI,12.11.2024 00:00:00,02.01.2016 00:00:00,1186,40264,"2,02411E+14",0.0,41.041945833989,28.9605550207241
580033,NURETTİN TOPÇU İLKOKULU,200022,1,İETTBAYRAK,PARSELLER MAH.  14BK,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,98700,"2,01807E+14",2.0,41.0305130005588,29.1558109999922
580405,PARSELLER MAHALLESİ,218101,1,İETTBAYRAK,SON DURAK 14BK,13.04.2022 00:00:00,02.01.2016 00:00:00,1852,98700,"2,02204E+14",0.0,41.0330609991162,29.1534620000107
579845,BİLAL HABEŞİ CAMİİ,121121,1,İETTBAYRAK,OKMEYDANI,01.01.1976 00:00:00,02.01.2016 00:00:00,1810,40550,"2,01807E+14",2.0,41.0634120005639,28.9616759999885
579707,ARMAĞAN SOKAK,115761,1,İETTBAYRAK,KAĞITHANE,01.01.1976 00:00:00,02.01.2016 00:00:00,1810,40549,"2,01807E+14",2.0,41.0860060005675,28.9932199999892
579691,YEŞİLCE MAHALLESİ,115082,1,İETTBAYRAK,SEYRANTEPE,07.04.2020 00:00:00,02.01.2016 00:00:00,1810,40553,"2,02004E+14",0.0,41.0963200005692,28.9969869999893
580594,ÜMRANİYE ANADOLU LİSESİ,224021,1,AÇIK DURAK,ÜSKÜDAR,22.05.2021 00:00:00,02.01.2016 00:00:00,1852,98692,"2,02105E+14",0.0,41.0160129862312,29.0961830337284
579178,B SOKAK,129881,1,AÇIK DURAK,HAZNEDAR,01.01.1976 00:00:00,02.01.2016 00:00:00,2004,40159,"2,01803E+14",0.0,41.0318539894571,28.8495760151823
579209,HZ.EBUBEKİR CAMİİ,131501,1,İSTON GENİŞ,GÜNGÖREN-ÜÇYÜZLÜ,28.06.2021 00:00:00,02.01.2016 00:00:00,2004,40162,"2,02106E+14",0.0,41.0343219939212,28.8684480169388
579220,GÖZTEPE MAHALLESİ,131881,1,CCMODERN,SONDURAK,01.01.1976 00:00:00,02.01.2016 00:00:00,2004,40175,"2,01807E+14",2.0,41.0615720005634,28.8347819999842
579234,PEYAMİ SAFA CADDESİ,164861,1,İETTBAYRAK,YENİBOSNA,24.03.2020 00:00:00,21.03.2016 00:00:00,2004,40170,"2,02003E+14",0.0,41.0533930005621,28.8184659999835
659575,İBB BAKIRKÖY,103731,1,İETTBAYRAK,KAZLIÇEŞME,08.07.2020 00:00:00,02.01.2016 00:00:00,1166,40188,"2,02007E+14",0.0,40.9997130865929,28.8857385193682
659606,BAKIRKÖY ADLİYESİ,121861,1,CCMODERNDR,CEVİZLİBAĞ,01.01.1976 00:00:00,02.01.2016 00:00:00,1166,40188,"2,01803E+14",1.0,40.9998719662147,28.880701989387
659685,CENNET MAHALLESİ ŞEHİT MEHMET GÜDER,122681,1,CCMODERN,ŞİRİNEVLER,01.08.2019 00:00:00,02.01.2016 00:00:00,1166,40199,"2,01908E+14",1.0,40.9851290005511,28.7837129999821
580296,KOOPERATİF,215841,1,İSTON GENİŞ,ARMAĞANEVLER,01.11.2021 00:00:00,02.01.2016 00:00:00,1852,98686,"2,02111E+14",0.0,41.0107259968782,29.1076059919489
580598,ÜMRANİYE TELEKOM,217023,1,CCMODERN,K.KARABEKİR,01.06.2020 00:00:00,02.01.2016 00:00:00,1852,40737,"2,02006E+14",0.0,41.0296850005586,29.1064719999915
580637,TEPEÜSTÜ,405131,1,CCMODERN,SON DURAK (20Ü),20.04.2020 00:00:00,02.01.2016 00:00:00,1852,40745,"2,02004E+14",0.0,41.0222280005574,29.1296869999919
580075,DÖRTYOL,201932,1,İETTBAYRAK,ARMAĞANEVLER 13B,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,98686,"2,01807E+14",2.0,41.0129050005559,29.1116889999916
580319,BAĞ SOKAK,216492,1,İETTBAYRAK,ÜSKÜDAR,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,40735,"2,01807E+14",1.0,41.0280250005583,29.0936459999913
580336,TAVUKÇUYOLU ÇIKIŞI,216902,1,CCMODERNDR,İMES 14ES-320,31.10.2022 00:00:00,02.01.2016 00:00:00,1852,98703,"2,0221E+14",0.0,41.0019020005541,29.1559419999923
461,TEPEPARK VİLLALARI,261951,1,İETTBAYRAK,KARTAL,14.09.2020 00:00:00,01.01.1976 00:00:00,2015,40726,"2,02009E+14",0.0,40.9432219671515,29.3792770286229
217,CEMİL MERİÇ İLKOKULU,230241,1,İETTBAYRAK,PENDİK,25.07.2023 00:00:00,02.01.2016 00:00:00,2015,40720,"2,02307E+14",0.0,40.8651939991197,29.3224180000088
273,MESCİT MAHALLESİ MUHTARLIĞI,210832,1,CCMODERNDR,TUZLA,21.04.2020 00:00:00,02.01.2016 00:00:00,2015,40732,"2,02004E+14",1.0,40.8942370005371,29.3548799999947
282,ŞEKERPINAR CADDESİ,211371,1,İETTBAYRAK,KARTAL,01.01.1976 00:00:00,02.01.2016 00:00:00,2015,40721,"2,01805E+14",2.0,40.8486210005299,29.3615539999948
299,GÜZELYALI  İSTASYONU,212012,1,AÇIK DURAK,GEBZE,01.01.1976 00:00:00,02.01.2016 00:00:00,1835,40634,"2,01803E+14",0.0,40.8562989877775,29.2790999672483
53,TELEFON SANTRALİ,209062,1,AÇIK DURAK,AKFIRAT,21.04.2020 00:00:00,02.01.2016 00:00:00,2015,40720,"2,02004E+14",0.0,40.8693589601196,29.3219439663737
61,YENİEVLER CAMİİ,209372,1,İETTBAYRAK,DNZ.HARP OKULU,01.01.1976 00:00:00,02.01.2016 00:00:00,2015,40715,"2,01805E+14",2.0,40.8381290005283,29.3103029999944
86,ÇAMLIK,206461,1,İETTBAYRAK,PENDİK  132,01.01.1976 00:00:00,02.01.2016 00:00:00,2015,40731,"2,01803E+14",1.0,40.9266679865022,29.351141005046
116,BAHÇELER,207582,1,IETTCAMLI,BOSTANCI,01.01.1976 00:00:00,02.01.2016 00:00:00,2015,40719,"2,01806E+14",2.0,40.8178460005251,29.3013759999943
161,İÇMELER MERKEZ,207801,1,CCMODERN,TEPEÖREN  133 D,01.01.1976 00:00:00,02.01.2016 00:00:00,2015,40716,"2,01805E+14",2.0,40.84922400053,29.3053649999943
170,PTT MERKEZİ,229261,1,İETTBAYRAK,AKFIRAT EVLERİ,01.01.1976 00:00:00,02.01.2016 00:00:00,2015,40714,"2,01805E+14",2.0,40.8777320005345,29.3955999999951
403,İNÖNÜ CADDESİ,228402,1,İETTBAYRAK,ŞİFA  133Ş,01.01.1976 00:00:00,02.01.2016 00:00:00,2015,40722,"2,01806E+14",2.0,40.8285350005268,29.3588799999948
413,MİMAR SİNAN,228462,1,IETTCAMLI,ŞİFA SON DURAK,12.12.2020 00:00:00,02.01.2016 00:00:00,2015,40721,"2,02012E+14",0.0,40.8451149991202,29.3615420000084
328,BEHRAM SOKAK,212651,1,İETTBAYRAK,TUZLA BELEDİYESİ  TM,01.01.1976 00:00:00,02.01.2016 00:00:00,2015,40719,"2,01805E+14",2.0,40.8241790005261,29.3100489999944
346,HALİL TÜRKKAN KIZ ANADOLU İMAM HATİP LİSESİ,213502,1,İETTBAYRAK,ESENYALI,21.04.2020 00:00:00,02.01.2016 00:00:00,2015,40720,"2,02004E+14",0.0,40.8721990005337,29.3337319999945
358,HAT BOYU,225822,1,İETTBAYRAK,TUZLA  130,01.01.1976 00:00:00,02.01.2016 00:00:00,2015,40723,"2,01805E+14",2.0,40.8334750005276,29.3160139999944
376,MARMADOS SİTESİ,225892,1,İETTBAYRAK,TUZLA,01.01.1976 00:00:00,02.01.2016 00:00:00,2015,40724,"2,01805E+14",2.0,40.8192840005254,29.3146109999944
139,HACIOĞLU SOKAK,207762,1,İETTBAYRAK,TUZLA  130,01.01.1976 00:00:00,02.01.2016 00:00:00,2015,40723,"2,01805E+14",2.0,40.8278540005267,29.3245509999945
294,ALYAZMA SOKAK,211791,1,İETTBAYRAK,KADIKÖY 130,01.01.1976 00:00:00,02.01.2016 00:00:00,2015,40723,"2,01805E+14",2.0,40.8259130005264,29.3255399999945
111,PİRİ REİS ÜNVERSİTESİ,207561,1,İETTBAYRAK,DNZ.HARP OKULU,04.02.2020 00:00:00,02.01.2016 00:00:00,2015,40719,"2,02002E+14",0.0,40.8164790234847,29.2902430008761
117,KALEKAPI,207591,1,AÇIK DURAK,DNZ.HARP OKULU,01.01.1976 00:00:00,02.01.2016 00:00:00,2015,40719,"2,01805E+14",0.0,40.8186050005253,29.3054489999944
120,TUZLA ANADOLU LİSESİ,207602,1,CCMODERN,KADIKÖY (500ES),04.02.2020 00:00:00,02.01.2016 00:00:00,2015,40724,"2,02002E+14",0.0,40.8204060005256,29.3078099999944
293585,USKUMRUKÖY YOLU,112791,1,İETTBAYRAK,KISIRKAYA,05.06.2024 00:00:00,02.01.2016 00:00:00,1604,191777,"2,02406E+14",0.0,41.2195369991122,29.0335910000116
293751,AKAR SOKAK,114322,1,İETTBAYRAK,YAKAMOZ SİTELERİ,01.01.1976 00:00:00,02.01.2016 00:00:00,1604,40660,"2,01802E+14",2.0,41.1281020365384,29.0284510157429
508873,KERESTECİLER SİTESİ,126521,1,CCMODERN,İKİTELLİ GARAJI,01.01.1976 00:00:00,02.01.2016 00:00:00,2050,139666,"2,01807E+14",2.0,41.0727540005651,28.7856809999819
508876,AYMA KOOPERATİFİ,126532,1,DİĞER,İKİTELLİ-BAŞAKŞEHİR,22.03.2021 00:00:00,02.01.2016 00:00:00,2050,40585,"2,02103E+14",0.0,41.0804390005664,28.7859409999818
508878,TORMAK SANAYİ SİTESİ,126542,1,IETTCAMLI,BAŞAKŞEHİR,30.03.2020 00:00:00,02.01.2016 00:00:00,2050,139666,"2,02003E+14",0.0,41.0882060005676,28.7862929999819
508879,BAŞAK KONUTLARI,126551,1,CCMODERN,İKİTELLİ GARAJI,01.01.1976 00:00:00,02.01.2016 00:00:00,2050,40581,"2,01807E+14",1.0,41.0973080005691,28.790914999982
508880,BAŞAK KONUTLARI,126552,1,İSTON GENİŞ,İKİTELLİ-BAŞAKŞEHİR,12.04.2021 00:00:00,02.01.2016 00:00:00,2050,139666,"2,02104E+14",1.0,41.0976780005691,28.7915029999821
508885,BAŞAKŞEHİR 1.ETAP CAMİİ,126581,1,CCMODERN,İKİTELLİ GARAJI,30.03.2020 00:00:00,02.01.2016 00:00:00,2050,40581,"2,02003E+14",1.0,41.1038740005701,28.7893539999819
508891,MİMARLAR SİTESİ,126671,1,İETTBAYRAK,ESENKENT-BOĞAZKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,2050,40872,"2,01807E+14",2.0,41.0785670005658,28.6745649999745
508892,MİMARLAR SİTESİ,126672,1,CCMODERNDR,YENİKAPI,01.01.1976 00:00:00,02.01.2016 00:00:00,2050,40872,"2,01807E+14",2.0,41.0785960005658,28.6749009999745
508899,ORGANİZE SANAYİ SİTESİ,126801,1,İSTON GENİŞ,BAŞAKŞEHİR-MASKO,21.10.2021 00:00:00,02.01.2016 00:00:00,2050,139666,"2,0211E+14",0.0,41.0680489991152,28.8101450000099
508900,ORGANİZE SANAYİ SİTESİ,126802,1,CCMODERN,MASKO-BAŞAKŞEHİR,30.03.2020 00:00:00,02.01.2016 00:00:00,2050,139666,"2,02003E+14",0.0,41.0681170005644,28.8105289999831
508905,GÖLET,127211,1,CCMODERN,BAHÇEŞEHİR-A.ŞEHİR,01.01.1976 00:00:00,02.01.2016 00:00:00,2050,40871,"2,01807E+14",2.0,41.0715370005648,28.6890389999756
508906,GÖLET,127212,1,DİĞER,A.ŞEHİR-BAHÇEŞEHİR,23.03.2021 00:00:00,02.01.2016 00:00:00,2050,40872,"2,02103E+14",0.0,41.0716840005648,28.6888069999756
508912,YEŞİLPARK,127242,1,AÇIK DURAK,YENİKAPI,01.01.1976 00:00:00,02.01.2016 00:00:00,2050,40872,"2,01807E+14",0.0,41.085679000567,28.6724399999742
508918,YASEMEN EVLERİ,127282,1,AÇIK DURAK,YENİKAPI,01.01.1976 00:00:00,02.01.2016 00:00:00,2050,40872,"2,01807E+14",0.0,41.0855040005669,28.6618709999733
508921,TEPE ÜSTÜ,127461,1,İETTBAYRAK,BAYRAMTEPE,01.01.1976 00:00:00,02.01.2016 00:00:00,2050,40598,"2,01807E+14",2.0,41.0721820005649,28.75172299998
508924,BOĞAZKÖY  ORTAOKULU,127482,1,CCMODERN,YENİKAPI,29.04.2020 00:00:00,02.01.2016 00:00:00,2050,40872,"2,02004E+14",0.0,41.0804860005661,28.6615479999734
508926,ŞAHİN SOKAK,127502,1,İETTBAYRAK,ŞAHİN TEPESİ,01.01.1976 00:00:00,02.01.2016 00:00:00,2050,40584,"2,01807E+14",2.0,41.0742150005652,28.7225049999781
508927,BİZİMÇATI EVLERİ,127531,1,AÇIK DURAK,BOĞAZKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,2050,40872,"2,01807E+14",0.0,41.0768080005655,28.6640139999736
579626,EMİNÖNÜ,315031,1,WALLMODERN,SAHİL (9),16.05.2023 00:00:00,02.01.2016 00:00:00,1327,40330,"2,02305E+14",1.0,41.0200679991164,28.9654140000115
578690,GÜMRÜK BÖLGE MÜDÜRLÜĞÜ,226441,1,CCMODERN,KADIKÖY  19T,01.01.1976 00:00:00,02.01.2016 00:00:00,2049,40531,"2,01807E+14",2.0,40.9827820005511,29.134017999992
578528,DURSUNBEY CADDESİ,209691,1,İSTON DAR,FERHATPAŞA,08.03.2021 00:00:00,02.01.2016 00:00:00,2049,99516,"2,02103E+14",0.0,40.9904580005523,29.1592769999924
578579,UYDUKENT,211452,1,İSTON GENİŞ,SARIGAZİ,29.06.2021 00:00:00,02.01.2016 00:00:00,2049,99749,"2,02106E+14",0.0,40.9863910005517,29.133556999992
578826,ESATPAŞA,403161,1,CCMODERN,PERON 3,01.01.1976 00:00:00,02.01.2016 00:00:00,2049,40793,"2,01807E+14",1.0,41.0075070005551,29.0862209999912
578529,DURSUNBEY CADDESİ,209692,1,CCMODERN,KADIKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,2049,40746,"2,01807E+14",2.0,40.9912010005525,29.1588609999924
579320,DÖKÜMCÜLER CADDESİ,186051,1,İETTBAYRAK,CEVATPAŞA-1,30.11.2023 00:00:00,02.01.2016 00:00:00,1886,40213,"2,02311E+14",0.0,41.0484900005615,28.907991999987
511235,ŞAİR ABAY LİSESİ,108812,1,İSTON DAR,YUNUS EMRE MAH.,15.11.2021 00:00:00,02.01.2016 00:00:00,2055,40467,"2,02111E+14",0.0,41.0993580005696,28.8997909999866
658613,YAVUZ SULTAN SELİM KÖPRÜSÜ GİRİŞİ,260752,1,İETTBAYRAK,SULTANBEYLİ,17.04.2020 00:00:00,17.02.2017 00:00:00,2054,192001,"2,02004E+14",0.0,41.0036789991168,29.2689500000096
658638,SULTANBEYLİ DEVLET HASTANESİ,261121,1,İETTBAYRAK,BATTALGAZİ PERON,10.03.2020 00:00:00,29.03.2017 00:00:00,2014,40944,"2,02003E+14",1.0,40.9864169991172,29.2842600000094
511104,ESENLER METRO,301271,1,CCMODERN,SON DURAK,01.01.1976 00:00:00,02.01.2016 00:00:00,2016,40349,"2,01807E+14",2.0,41.0368100005595,28.8877959999864
510036,REYHAN CADDESİ,132291,1,İETTBAYRAK,KANARYA-BEŞYOL,01.01.1976 00:00:00,02.01.2016 00:00:00,1823,40602,"2,01807E+14",1.0,40.9926810005523,28.7867069999822
510810,ACIBADEM KÖPRÜSÜ,225591,1,CCMODERN,TUZLA,01.01.1976 00:00:00,02.01.2016 00:00:00,1421,40509,"2,01807E+14",1.0,41.0023660005542,29.0419489999905
511100,DAVUTPAŞA,175941,1,İETTBAYRAK,FSM ÖĞRENCİ YURDU,01.01.1976 00:00:00,30.11.2016 13:28:46,2016,40340,"2,01807E+14",2.0,41.0196850005568,28.8992659999868
578885,BOZKURT - ŞEHİT VOLKAN DUYSAK,109181,1,CCMODERN,TOPKAPI,18.09.2023 00:00:00,02.01.2016 00:00:00,1739,40831,"2,02309E+14",1.0,40.9890530005519,28.8933109999867
578917,ŞEHİTLER PARKI,110452,1,İSTON DAR,KAZLIÇEŞME MARMARAY,09.03.2021 00:00:00,02.01.2016 00:00:00,1739,40841,"2,02103E+14",0.0,41.008360000555,28.9104379999872
510847,TAŞ MEKTEP,226081,1,İSTON GENİŞ,BAĞDAT CADDESİ,01.11.2021 00:00:00,02.01.2016 00:00:00,1421,40524,"2,02111E+14",0.0,40.9687860005489,29.0716209999911
579157,BASIN TESİSLERİ,127131,1,CCMODERN,BAŞAKŞEHİR,01.01.1976 00:00:00,02.01.2016 00:00:00,2004,40176,"2,01807E+14",1.0,41.058730000563,28.8457769999847
578979,İSTOÇ OTO MARKET,102881,1,CCMODERN,BAKIRKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,2004,40170,"2,01807E+14",2.0,41.0658490005641,28.8324279999841
511424,KEMAL ŞEKER BULVARI,109022,1,İETTBAYRAK,YUNUS EMRE,03.11.2023 00:00:00,02.01.2016 00:00:00,1336,40461,"2,02311E+14",0.0,41.0763479991151,28.9074800000113
510277,NADİRE CADDESİ,211611,1,IETTCAMLI,KADIKÖY 21C,01.01.1976 00:00:00,02.01.2016 00:00:00,2012,40620,"2,01807E+14",2.0,40.9240260005418,29.1606229999925
578394,ABDURRAHMAN NAFİZ GÜRMAN MAHALLESİ,129241,1,CCMODERN,Z.BURNU METRO-MERTER,07.04.2020 00:00:00,02.01.2016 00:00:00,2010,40504,"2,02004E+14",0.0,41.0056620005546,28.8928889999866
510403,KADİR HAS ANADOLU LİSESİ,225692,1,CCMODERN,KARTAL  E-5,07.05.2020 00:00:00,02.01.2016 00:00:00,2012,40611,"2,02005E+14",1.0,40.9528710005463,29.1176289999919
578565,ATATÜRK BULVARI,210672,1,İETTBAYRAK,SAMANDIRA,01.01.1976 00:00:00,02.01.2016 00:00:00,2049,40577,"2,01807E+14",2.0,40.9828790005512,29.1923769999928
509697,KATI ATIK TESİSLERİ,101871,1,CCMODERN,BAKIRKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,1823,40599,"2,01807E+14",2.0,41.0433760005604,28.7591589999805
578700,YENİŞEHİR PAZAR YERİ,226482,1,CCMODERN,DUDULLU,01.01.1976 00:00:00,02.01.2016 00:00:00,2049,99516,"2,01807E+14",2.0,40.9895780005522,29.1476469999922
578455,ATAŞEHİR BULVARI,205741,1,İSTON GENİŞ_İBB,ATAŞEHİR,31.05.2022 00:00:00,02.01.2016 00:00:00,2049,99749,"2,02205E+14",0.0,40.9917110005525,29.1143199999916
510010,ALTINŞEHİR MEZARLIĞI,131771,1,CCMODERN,TOPKAPI,01.01.1976 00:00:00,02.01.2016 00:00:00,1823,40599,"2,01807E+14",1.0,41.0602080005631,28.7547489999802
509933,OSMANGAZİ,127172,1,AÇIK DURAK,İNÖNÜ MAHALLESİ,01.01.1976 00:00:00,02.01.2016 00:00:00,1823,40590,"2,01807E+14",0.0,41.0329630005587,28.7934889999824
510685,ŞEHİT ÇAĞLAR MENGÜ,211421,1,İETTBAYRAK,KADIKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,1421,40517,"2,01807E+14",2.0,40.9929040005527,29.0522079999907
511071,ATIŞALANI ANADOLU LİSESİ,127821,1,İETTBAYRAK,GİYİMKENT,31.01.2023 00:00:00,02.01.2016 00:00:00,2016,40352,"2,02301E+14",1.0,41.0557120005626,28.8761089999859
511236,75.YIL MAHALLESİ,108821,1,CCMODERN,KÜÇÜKKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,2055,40467,"2,01807E+14",2.0,41.0961310005691,28.9050089999868
510802,HAMZA YERLİKAYA,225542,1,İETTBAYRAK,KADIKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,1421,40507,"2,01807E+14",1.0,40.9950769709486,29.0245120494284
578934,BEŞ KARDEŞLER,123182,1,WALLMODERN,EMİNÖNÜ (SAHİL),01.01.1976 00:00:00,02.01.2016 00:00:00,1739,40840,"2,01807E+14",1.0,40.9850400271495,28.9096300253977
511344,KARADENİZ MAHALLESİ,106232,1,CCMODERN,500 EVLER,01.01.1976 00:00:00,02.01.2016 00:00:00,1336,40464,"2,01808E+14",2.0,41.0849300005673,28.881793999986
580105,NECİP FAZIL KISAKÜREK,202921,1,CCMODERN,SULTANBEYLİ,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,98699,"2,01807E+14",2.0,41.0163680005565,29.1650929999924
659212,İGDAŞ,119931,1,CCMODERN,ÇAĞLAYAN,01.01.1976 00:00:00,02.01.2016 00:00:00,1663,40706,"2,01807E+14",1.0,41.0660360005643,28.9784489999889
127,VATAN CADDESİ,207631,1,İETTBAYRAK,TUZLA,01.01.1976 00:00:00,02.01.2016 00:00:00,2015,40723,"2,01808E+14",2.0,40.8252780005263,29.3210219999945
130,VALİLER SİTESİ,207642,1,CCMODERN,BOSTANCI,01.01.1976 00:00:00,02.01.2016 00:00:00,2015,40723,"2,01805E+14",2.0,40.8261520005264,29.3129369999944
382,TUZLA,225922,1,İETTBAYRAK,DNZ. HRP.OKL. 130,01.01.1976 00:00:00,02.01.2016 00:00:00,2015,40724,"2,01805E+14",1.0,40.8153860005247,29.3035509999943
7,ÇAKIRAĞA,207902,1,IETTCAMLI,KARTAL,01.01.1976 00:00:00,02.01.2016 00:00:00,2015,40720,"2,01805E+14",2.0,40.8750520005341,29.3361839999945
345,HALİL TÜRKKAN KIZ ANADOLU İMAM HATİP LİSESİ,213501,1,AÇIK DURAK,AYDINLI TOKİ,21.04.2020 00:00:00,02.01.2016 00:00:00,2015,40720,"2,02004E+14",0.0,40.8721570199483,29.3336279612635
95,ÜÇYOL AĞZI,206912,1,İETTBAYRAK,GÖÇBEYLİ,01.01.1976 00:00:00,02.01.2016 00:00:00,1835,191761,"2,01805E+14",1.0,40.931822000543,29.3391379999945
281,MEHMETÇİK VAKFI,211152,1,İETTBAYRAK,SABANCI ÜNV.,21.04.2020 00:00:00,02.01.2016 00:00:00,2015,40731,"2,02004E+14",1.0,40.9201360005412,29.3490889999946
462,BALLICA CADDESİ,262991,1,IETTCAMLI,KARTAL,15.06.2020 00:00:00,01.01.1976 00:00:00,2015,40726,"2,02006E+14",1.0,40.94516403368,29.3884990370227
274,ORHANLI ORTAOKULU,210841,1,IETTCAMLI,TEPEÖREN,10.03.2021 00:00:00,02.01.2016 00:00:00,2015,40728,"2,02103E+14",1.0,40.8978960005378,29.3616809999947
174,HUDUT KAPISI,229281,1,İETTBAYRAK,AKFIRAT EVLERİ,01.01.1976 00:00:00,02.01.2016 00:00:00,2015,40727,"2,01805E+14",2.0,40.881018000535,29.4022849999951
79,AKFIRAT PARKI,205892,1,AÇIK DURAK,AKFIRAT SONDURAK,01.01.1976 00:00:00,02.01.2016 00:00:00,2015,40725,"2,01805E+14",0.0,40.9239830005418,29.4165739999952
21,TEPEÖREN DÖRTYOL,207964,1,İETTBAYRAK,KARTAL  132,01.01.1976 00:00:00,02.01.2016 00:00:00,2015,40726,"2,01805E+14",2.0,40.9112170005398,29.3880779999949
325,EKİM SOKAK,212602,1,IETTCAMLI,TUZLA,02.01.2024 00:00:00,02.01.2016 00:00:00,2015,40726,"2,02401E+14",0.0,40.9134069991187,29.4003720000079
332,TUZLA ORGANİZE SANAYİ,212871,1,AÇIK DURAK,SONDURAK,21.04.2020 00:00:00,02.01.2016 00:00:00,2015,40727,"2,02004E+14",0.0,40.8845160005356,29.4081309999952
425,ORHANGAZİ CADDESİ,229031,1,IETTCAMLI,KARTAL,01.01.1976 00:00:00,02.01.2016 00:00:00,2015,40730,"2,01805E+14",1.0,40.9024780005384,29.3744769999948
455,BİRLİK ORGANİZE SANAYİ,229241,1,İETTBAYRAK,AKFIRAT EVLERİ,01.01.1976 00:00:00,02.01.2016 00:00:00,2015,40714,"2,01805E+14",2.0,40.8771610005345,29.390071999995
150,TUZLA BELEDİYESİ,207722,1,CCMODERN,KADIKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,2015,40718,"2,01805E+14",1.0,40.8442750005292,29.2993659999943
254,HÜRRİYET CADDESİ,209852,1,CCMODERN,KADIKÖY,09.05.2024 00:00:00,02.01.2016 00:00:00,2015,40716,"2,02405E+14",1.0,40.8451989991201,29.3043280000091
365,İÇMELER KÖPRÜSÜ,225844,1,CCMODERN,TUZLA  130-133T,01.01.1976 00:00:00,02.01.2016 00:00:00,2015,40717,"2,01805E+14",1.0,40.8486230005299,29.2964579999942
48,İHSAN HAYRİYE HÜRDOĞAN İLKOKULU,209041,1,IETTCAMLI,PENDİK,02.08.2022 00:00:00,02.01.2016 00:00:00,2015,40720,"2,02208E+14",0.0,40.8666940005328,29.3284049999945
508932,KIZLI HAVUZ,127552,1,DİĞER,YENİKAPI-BAHÇEŞEHİR,23.03.2021 00:00:00,02.01.2016 00:00:00,2050,40872,"2,02103E+14",1.0,41.0641970005632,28.6841259999748
508934,BAŞAKŞEHİR 2.ETAP,127642,1,IETTCAMLI,B.ŞEHİR 2.ETAP-1.ETAP,11.10.2024 00:00:00,02.01.2016 00:00:00,2050,40581,"2,0241E+14",1.0,41.1067970005702,28.787299999981
508938,TEM YOLU,127921,1,CCMODERN,İKİTELLİ GARAJI,01.12.2018 00:00:00,02.01.2016 00:00:00,2050,139666,"2,01812E+14",0.0,41.0652285046849,28.787049670554
292920,ŞEHİT KENAN,218092,1,İETTBAYRAK,KAYNARCA,01.01.1976 00:00:00,02.01.2016 00:00:00,1185,191709,"2,01808E+14",2.0,41.1646550020767,29.1419709821284
292921,KİRAZLI,218191,1,AÇIK DURAK,CUMHURİYET KÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,1185,191737,"2,01802E+14",0.0,41.184753957165,29.2439519732249
292922,KİRAZLI,218192,1,İETTBAYRAK,BEYKOZ,01.01.1976 00:00:00,02.01.2016 00:00:00,1185,191737,"2,01807E+14",2.0,41.1846810005836,29.243850999993
292925,KASIMPATI,218251,1,AÇIK DURAK,SULTANİYE,01.01.1976 00:00:00,02.01.2016 00:00:00,1185,191723,"2,01802E+14",0.0,41.1629390430173,29.1941970193553
292927,TAŞOCAKLARI CAMİİ,218351,1,IETTCAMLI,SON DURAK,01.01.1976 00:00:00,02.01.2016 00:00:00,1185,40252,"2,01807E+14",2.0,41.1404130005764,29.092153999991
